Symbol,Date,Open,High,Low,Close,Volume,AFMD SMA_x,AFMD SMA_y,AFMD SMA_x.1,AFMD SMA_y.1,AFMD SMA_x.1.1,AFMD SMA_y.1.1,AFMD SMA_x.1.1.1,AFMD SMA_y.1.1.1,AFMD SMA_x.1.1.1.1,AFMD SMA_y.1.1.1.1,AFMD SMA_x.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,AFMD SMA
AFMD,2020-06-29,4.73,4.73,4.51,4.68,219772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.679999999999877,4.679999999999877,4.679999999999877,4.679999999999877,4.679999999999877,4.679999999999877,4.679999999999877,4.679999999999877,4.679999999999877,4.679999999999877,4.679999999999877,4.679999999999877,4.679999999999877,4.679999999999877,4.679999999999877,4.679999999999877,4.679999999999877,4.679999999999877,4.679999999999877,4.679999999999877,4.679999999999877,4.679999999999877,4.679999999999877,4.679999999999877,4.679999999999877,4.679999999999877,4.679999999999877,4.679999999999877,4.679999999999877,4.679999999999877,4.679999999999877,4.679999999999877,4.679999999999877,4.679999999999877,4.679999999999877,4.679999999999877,4.679999999999877,4.679999999999877,4.679999999999877,4.679999999999877,4.679999999999877,4.679999999999877,4.679999999999877,4.679999999999877,4.679999999999877,4.679999999999877,4.679999999999877,4.679999999999877,4.679999999999877,4.679999999999877,4.679999999999877,4.679999999999877,4.679999999999877,4.679999999999877
AFMD,2020-06-26,4.52,4.64,4.41,4.565,236222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.564999999999877,4.564999999999877,4.564999999999877,4.564999999999877,4.564999999999877,4.564999999999877,4.564999999999877,4.564999999999877,4.564999999999877,4.564999999999877,4.564999999999877,4.564999999999877,4.564999999999877,4.564999999999877,4.564999999999877,4.564999999999877,4.564999999999877,4.564999999999877,4.564999999999877,4.564999999999877,4.564999999999877,4.564999999999877,4.564999999999877,4.564999999999877,4.564999999999877,4.564999999999877,4.564999999999877,4.564999999999877,4.564999999999877,4.564999999999877,4.564999999999877,4.564999999999877,4.564999999999877,4.564999999999877,4.564999999999877,4.564999999999877,4.564999999999877,4.564999999999877,4.564999999999877,4.564999999999877,4.564999999999877,4.564999999999877,4.564999999999877,4.564999999999877,4.564999999999877,4.564999999999877,4.564999999999877,4.564999999999877,4.564999999999877,4.564999999999877,4.564999999999877,4.564999999999877,4.564999999999877,4.564999999999877
AFMD,2020-06-25,4.11,4.265,4.03,4.265,123289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.264999999999877,4.264999999999877,4.264999999999877,4.264999999999877,4.264999999999877,4.264999999999877,4.264999999999877,4.264999999999877,4.264999999999877,4.264999999999877,4.264999999999877,4.264999999999877,4.264999999999877,4.264999999999877,4.264999999999877,4.264999999999877,4.264999999999877,4.264999999999877,4.264999999999877,4.264999999999877,4.264999999999877,4.264999999999877,4.264999999999877,4.264999999999877,4.264999999999877,4.264999999999877,4.264999999999877,4.264999999999877,4.264999999999877,4.264999999999877,4.264999999999877,4.264999999999877,4.264999999999877,4.264999999999877,4.264999999999877,4.264999999999877,4.264999999999877,4.264999999999877,4.264999999999877,4.264999999999877,4.264999999999877,4.264999999999877,4.264999999999877,4.264999999999877,4.264999999999877,4.264999999999877,4.264999999999877,4.264999999999877,4.264999999999877,4.264999999999877,4.264999999999877,4.264999999999877,4.264999999999877,4.264999999999877
AFMD,2020-06-24,4.23,4.4075,4.2,4.215,221883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.214999999999876,4.214999999999876,4.214999999999876,4.214999999999876,4.214999999999876,4.214999999999876,4.214999999999876,4.214999999999876,4.214999999999876,4.214999999999876,4.214999999999876,4.214999999999876,4.214999999999876,4.214999999999876,4.214999999999876,4.214999999999876,4.214999999999876,4.214999999999876,4.214999999999876,4.214999999999876,4.214999999999876,4.214999999999876,4.214999999999876,4.214999999999876,4.214999999999876,4.214999999999876,4.214999999999876,4.214999999999876,4.214999999999876,4.214999999999876,4.214999999999876,4.214999999999876,4.214999999999876,4.214999999999876,4.214999999999876,4.214999999999876,4.214999999999876,4.214999999999876,4.214999999999876,4.214999999999876,4.214999999999876,4.214999999999876,4.214999999999876,4.214999999999876,4.214999999999876,4.214999999999876,4.214999999999876,4.214999999999876,4.214999999999876,4.214999999999876,4.214999999999876,4.214999999999876,4.214999999999876,4.214999999999876
AFMD,2020-06-23,4.18,4.38,3.93,4.38,405179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.379999999999876,4.379999999999876,4.379999999999876,4.379999999999876,4.379999999999876,4.379999999999876,4.379999999999876,4.379999999999876,4.379999999999876,4.379999999999876,4.379999999999876,4.379999999999876,4.379999999999876,4.379999999999876,4.379999999999876,4.379999999999876,4.379999999999876,4.379999999999876,4.379999999999876,4.379999999999876,4.379999999999876,4.379999999999876,4.379999999999876,4.379999999999876,4.379999999999876,4.379999999999876,4.379999999999876,4.379999999999876,4.379999999999876,4.379999999999876,4.379999999999876,4.379999999999876,4.379999999999876,4.379999999999876,4.379999999999876,4.379999999999876,4.379999999999876,4.379999999999876,4.379999999999876,4.379999999999876,4.379999999999876,4.379999999999876,4.379999999999876,4.379999999999876,4.379999999999876,4.379999999999876,4.379999999999876,4.379999999999876,4.379999999999876,4.379999999999876,4.379999999999876,4.379999999999876,4.379999999999876,4.379999999999876
AFMD,2020-06-22,3.97,4.03,3.91,3.9636,230944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.963599999999877,3.963599999999877,3.963599999999877,3.963599999999877,3.963599999999877,3.963599999999877,3.963599999999877,3.963599999999877,3.963599999999877,3.963599999999877,3.963599999999877,3.963599999999877,3.963599999999877,3.963599999999877,3.963599999999877,3.963599999999877,3.963599999999877,3.963599999999877,3.963599999999877,3.963599999999877,3.963599999999877,3.963599999999877,3.963599999999877,3.963599999999877,3.963599999999877,3.963599999999877,3.963599999999877,3.963599999999877,3.963599999999877,3.963599999999877,3.963599999999877,3.963599999999877,3.963599999999877,3.963599999999877,3.963599999999877,3.963599999999877,3.963599999999877,3.963599999999877,3.963599999999877,3.963599999999877,3.963599999999877,3.963599999999877,3.963599999999877,3.963599999999877,3.963599999999877,3.963599999999877,3.963599999999877,3.963599999999877,3.963599999999877,3.963599999999877,3.963599999999877,3.963599999999877,3.9635999999998766,3.963599999999876
AFMD,2020-06-19,3.6,3.66,3.56,3.63,270807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6299999999998773,3.629999999999877,3.6299999999998773,3.629999999999877,3.6299999999998773,3.629999999999877,3.6299999999998773,3.629999999999877,3.6299999999998773,3.629999999999877,3.6299999999998773,3.629999999999877,3.6299999999998773,3.629999999999877,3.6299999999998773,3.629999999999877,3.6299999999998773,3.629999999999877,3.6299999999998773,3.629999999999877,3.6299999999998773,3.629999999999877,3.6299999999998773,3.629999999999877,3.6299999999998773,3.629999999999877,3.6299999999998773,3.629999999999877,3.6299999999998773,3.629999999999877,3.6299999999998773,3.629999999999877,3.6299999999998773,3.629999999999877,3.6299999999998773,3.629999999999877,3.6299999999998773,3.629999999999877,3.6299999999998773,3.629999999999877,3.6299999999998773,3.629999999999877,3.6299999999998773,3.629999999999877,3.6299999999998773,3.629999999999877,3.6299999999998773,3.629999999999877,3.6299999999998773,3.629999999999877,3.6299999999998773,3.629999999999877,3.6299999999998764,3.629999999999876
AFMD,2020-06-18,3.43,3.62,3.4,3.56,125614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5599999999998766,3.5599999999998766,3.5599999999998766,3.5599999999998766,3.5599999999998766,3.5599999999998766,3.5599999999998766,3.5599999999998766,3.5599999999998766,3.5599999999998766,3.5599999999998766,3.5599999999998766,3.5599999999998766,3.5599999999998766,3.5599999999998766,3.5599999999998766,3.5599999999998766,3.5599999999998766,3.5599999999998766,3.5599999999998766,3.5599999999998766,3.5599999999998766,3.5599999999998766,3.5599999999998766,3.5599999999998766,3.5599999999998766,3.5599999999998766,3.5599999999998766,3.5599999999998766,3.5599999999998766,3.5599999999998766,3.5599999999998766,3.5599999999998766,3.5599999999998766,3.5599999999998766,3.5599999999998766,3.5599999999998766,3.5599999999998766,3.5599999999998766,3.5599999999998766,3.5599999999998766,3.5599999999998766,3.5599999999998766,3.5599999999998766,3.5599999999998766,3.5599999999998766,3.5599999999998766,3.5599999999998766,3.5599999999998766,3.5599999999998766,3.5599999999998766,3.5599999999998766,3.5599999999998766,3.559999999999876
AFMD,2020-06-17,3.63,3.75,3.5706,3.62,251621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6199999999998766,3.6199999999998766,3.6199999999998766,3.6199999999998766,3.6199999999998766,3.6199999999998766,3.6199999999998766,3.6199999999998766,3.6199999999998766,3.6199999999998766,3.6199999999998766,3.6199999999998766,3.6199999999998766,3.6199999999998766,3.6199999999998766,3.6199999999998766,3.6199999999998766,3.6199999999998766,3.6199999999998766,3.6199999999998766,3.6199999999998766,3.6199999999998766,3.6199999999998766,3.6199999999998766,3.6199999999998766,3.6199999999998766,3.6199999999998766,3.6199999999998766,3.6199999999998766,3.6199999999998766,3.6199999999998766,3.6199999999998766,3.6199999999998766,3.6199999999998766,3.6199999999998766,3.6199999999998766,3.6199999999998766,3.6199999999998766,3.6199999999998766,3.6199999999998766,3.6199999999998766,3.6199999999998766,3.6199999999998766,3.6199999999998766,3.6199999999998766,3.6199999999998766,3.6199999999998766,3.6199999999998766,3.6199999999998766,3.6199999999998766,3.6199999999998766,3.6199999999998766,3.6199999999998766,3.619999999999876
AFMD,2020-06-16,3.43,3.49,3.3573,3.475,222547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4749999999998766,3.4749999999998766,3.4749999999998766,3.4749999999998766,3.4749999999998766,3.4749999999998766,3.4749999999998766,3.4749999999998766,3.4749999999998766,3.4749999999998766,3.4749999999998766,3.4749999999998766,3.4749999999998766,3.4749999999998766,3.4749999999998766,3.4749999999998766,3.4749999999998766,3.4749999999998766,3.4749999999998766,3.4749999999998766,3.4749999999998766,3.4749999999998766,3.4749999999998766,3.4749999999998766,3.4749999999998766,3.4749999999998766,3.4749999999998766,3.4749999999998766,3.4749999999998766,3.4749999999998766,3.4749999999998766,3.4749999999998766,3.4749999999998766,3.4749999999998766,3.4749999999998766,3.4749999999998766,3.4749999999998766,3.4749999999998766,3.4749999999998766,3.4749999999998766,3.4749999999998766,3.4749999999998766,3.4749999999998766,3.4749999999998766,3.4749999999998766,3.4749999999998766,3.4749999999998766,3.4749999999998766,3.4749999999998766,3.4749999999998766,3.4749999999998766,3.4749999999998766,3.4749999999998766,3.474999999999876
AFMD,2020-06-15,2.99,3.125,2.93,3.1,71679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0999999999998766,3.0999999999998766,3.0999999999998766,3.0999999999998766,3.0999999999998766,3.0999999999998766,3.0999999999998766,3.0999999999998766,3.0999999999998766,3.0999999999998766,3.0999999999998766,3.0999999999998766,3.0999999999998766,3.0999999999998766,3.0999999999998766,3.0999999999998766,3.0999999999998766,3.0999999999998766,3.0999999999998766,3.0999999999998766,3.0999999999998766,3.0999999999998766,3.0999999999998766,3.0999999999998766,3.0999999999998766,3.0999999999998766,3.0999999999998766,3.0999999999998766,3.0999999999998766,3.0999999999998766,3.0999999999998766,3.0999999999998766,3.0999999999998766,3.0999999999998766,3.0999999999998766,3.0999999999998766,3.0999999999998766,3.0999999999998766,3.0999999999998766,3.0999999999998766,3.0999999999998766,3.0999999999998766,3.0999999999998766,3.0999999999998766,3.0999999999998766,3.0999999999998766,3.0999999999998766,3.0999999999998766,3.0999999999998766,3.0999999999998766,3.0999999999998766,3.0999999999998766,3.0999999999998766,3.0999999999998766
AFMD,2020-06-12,3.11,3.17,3.09,3.13,79937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1299999999998764,3.1299999999998764,3.1299999999998764,3.1299999999998764,3.1299999999998764,3.1299999999998764,3.1299999999998764,3.1299999999998764,3.1299999999998764,3.1299999999998764,3.1299999999998764,3.1299999999998764,3.1299999999998764,3.1299999999998764,3.1299999999998764,3.1299999999998764,3.1299999999998764,3.1299999999998764,3.1299999999998764,3.1299999999998764,3.1299999999998764,3.1299999999998764,3.1299999999998764,3.1299999999998764,3.1299999999998764,3.1299999999998764,3.1299999999998764,3.1299999999998764,3.1299999999998764,3.1299999999998764,3.1299999999998764,3.1299999999998764,3.1299999999998764,3.1299999999998764,3.1299999999998764,3.1299999999998764,3.1299999999998764,3.1299999999998764,3.1299999999998764,3.1299999999998764,3.1299999999998764,3.1299999999998764,3.1299999999998764,3.1299999999998764,3.1299999999998764,3.1299999999998764,3.1299999999998764,3.1299999999998764,3.1299999999998764,3.1299999999998764,3.1299999999998764,3.1299999999998764,3.1299999999998764,3.129999999999876
AFMD,2020-06-11,3.03,3.1201,2.98,3.12,231363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1199999999998766,3.1199999999998766,3.1199999999998766,3.1199999999998766,3.1199999999998766,3.1199999999998766,3.1199999999998766,3.1199999999998766,3.1199999999998766,3.1199999999998766,3.1199999999998766,3.1199999999998766,3.1199999999998766,3.1199999999998766,3.1199999999998766,3.1199999999998766,3.1199999999998766,3.1199999999998766,3.1199999999998766,3.1199999999998766,3.1199999999998766,3.1199999999998766,3.1199999999998766,3.1199999999998766,3.1199999999998766,3.1199999999998766,3.1199999999998766,3.1199999999998766,3.1199999999998766,3.1199999999998766,3.1199999999998766,3.1199999999998766,3.1199999999998766,3.1199999999998766,3.1199999999998766,3.1199999999998766,3.1199999999998766,3.1199999999998766,3.1199999999998766,3.1199999999998766,3.1199999999998766,3.1199999999998766,3.1199999999998766,3.1199999999998766,3.1199999999998766,3.1199999999998766,3.1199999999998766,3.1199999999998766,3.1199999999998766,3.1199999999998766,3.1199999999998766,3.1199999999998766,3.119999999999876,3.1199999999998758
AFMD,2020-06-10,3.32,3.38,3.26,3.29,109822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2899999999998766,3.2899999999998766,3.2899999999998766,3.2899999999998766,3.2899999999998766,3.2899999999998766,3.2899999999998766,3.2899999999998766,3.2899999999998766,3.2899999999998766,3.2899999999998766,3.2899999999998766,3.2899999999998766,3.2899999999998766,3.2899999999998766,3.2899999999998766,3.2899999999998766,3.2899999999998766,3.2899999999998766,3.2899999999998766,3.2899999999998766,3.2899999999998766,3.2899999999998766,3.2899999999998766,3.2899999999998766,3.2899999999998766,3.2899999999998766,3.2899999999998766,3.2899999999998766,3.2899999999998766,3.2899999999998766,3.2899999999998766,3.2899999999998766,3.2899999999998766,3.2899999999998766,3.2899999999998766,3.2899999999998766,3.2899999999998766,3.2899999999998766,3.2899999999998766,3.2899999999998766,3.2899999999998766,3.2899999999998766,3.2899999999998766,3.2899999999998766,3.2899999999998766,3.2899999999998766,3.2899999999998766,3.2899999999998766,3.2899999999998766,3.2899999999998766,3.2899999999998766,3.289999999999876,3.2899999999998757
AFMD,2020-06-09,3.35,3.42,3.34,3.392,70157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3919999999998764,3.3919999999998764,3.3919999999998764,3.3919999999998764,3.3919999999998764,3.3919999999998764,3.3919999999998764,3.3919999999998764,3.3919999999998764,3.3919999999998764,3.3919999999998764,3.3919999999998764,3.3919999999998764,3.3919999999998764,3.3919999999998764,3.3919999999998764,3.3919999999998764,3.3919999999998764,3.3919999999998764,3.3919999999998764,3.3919999999998764,3.3919999999998764,3.3919999999998764,3.3919999999998764,3.3919999999998764,3.3919999999998764,3.3919999999998764,3.3919999999998764,3.3919999999998764,3.3919999999998764,3.3919999999998764,3.3919999999998764,3.3919999999998764,3.3919999999998764,3.3919999999998764,3.3919999999998764,3.3919999999998764,3.3919999999998764,3.3919999999998764,3.3919999999998764,3.3919999999998764,3.3919999999998764,3.3919999999998764,3.3919999999998764,3.3919999999998764,3.3919999999998764,3.3919999999998764,3.3919999999998764,3.3919999999998764,3.3919999999998764,3.3919999999998764,3.3919999999998764,3.3919999999998764,3.391999999999876
AFMD,2020-06-08,3.6,3.6,3.47,3.5,66456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4999999999998765,3.4999999999998765,3.4999999999998765,3.4999999999998765,3.4999999999998765,3.4999999999998765,3.4999999999998765,3.4999999999998765,3.4999999999998765,3.4999999999998765,3.4999999999998765,3.4999999999998765,3.4999999999998765,3.4999999999998765,3.4999999999998765,3.4999999999998765,3.4999999999998765,3.4999999999998765,3.4999999999998765,3.4999999999998765,3.4999999999998765,3.4999999999998765,3.4999999999998765,3.4999999999998765,3.4999999999998765,3.4999999999998765,3.4999999999998765,3.4999999999998765,3.4999999999998765,3.4999999999998765,3.4999999999998765,3.4999999999998765,3.4999999999998765,3.4999999999998765,3.4999999999998765,3.4999999999998765,3.4999999999998765,3.4999999999998765,3.4999999999998765,3.4999999999998765,3.4999999999998765,3.4999999999998765,3.4999999999998765,3.4999999999998765,3.4999999999998765,3.4999999999998765,3.4999999999998765,3.4999999999998765,3.4999999999998765,3.4999999999998765,3.4999999999998765,3.4999999999998765,3.4999999999998765,3.499999999999876
AFMD,2020-06-05,3.35,3.44,3.27,3.32,162701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3199999999998773,3.3199999999998773,3.3199999999998773,3.3199999999998773,3.3199999999998773,3.3199999999998773,3.3199999999998773,3.3199999999998773,3.3199999999998773,3.3199999999998773,3.3199999999998773,3.3199999999998773,3.3199999999998773,3.3199999999998773,3.3199999999998773,3.3199999999998773,3.3199999999998773,3.3199999999998773,3.3199999999998773,3.3199999999998773,3.3199999999998773,3.3199999999998773,3.3199999999998773,3.3199999999998773,3.3199999999998773,3.3199999999998773,3.3199999999998773,3.3199999999998773,3.3199999999998773,3.3199999999998773,3.3199999999998773,3.3199999999998773,3.3199999999998773,3.3199999999998773,3.3199999999998773,3.3199999999998773,3.3199999999998773,3.3199999999998773,3.3199999999998773,3.3199999999998773,3.3199999999998773,3.3199999999998773,3.3199999999998773,3.3199999999998773,3.3199999999998773,3.3199999999998773,3.3199999999998773,3.3199999999998773,3.3199999999998773,3.3199999999998773,3.3199999999998773,3.3199999999998773,3.319999999999877,3.319999999999876
AFMD,2020-06-04,3.46,3.57,3.43,3.5168,150286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5167999999998765,3.5167999999998765,3.5167999999998765,3.5167999999998765,3.5167999999998765,3.5167999999998765,3.5167999999998765,3.5167999999998765,3.5167999999998765,3.5167999999998765,3.5167999999998765,3.5167999999998765,3.5167999999998765,3.5167999999998765,3.5167999999998765,3.5167999999998765,3.5167999999998765,3.5167999999998765,3.5167999999998765,3.5167999999998765,3.5167999999998765,3.5167999999998765,3.5167999999998765,3.5167999999998765,3.5167999999998765,3.5167999999998765,3.5167999999998765,3.5167999999998765,3.5167999999998765,3.5167999999998765,3.5167999999998765,3.5167999999998765,3.5167999999998765,3.5167999999998765,3.5167999999998765,3.5167999999998765,3.5167999999998765,3.5167999999998765,3.5167999999998765,3.5167999999998765,3.5167999999998765,3.5167999999998765,3.5167999999998765,3.5167999999998765,3.5167999999998765,3.5167999999998765,3.5167999999998765,3.5167999999998765,3.5167999999998765,3.5167999999998765,3.5167999999998765,3.5167999999998765,3.5167999999998765,3.516799999999876
