Symbol,Date,Open,High,Low,Close,Volume,KO SMA_x,KO SMA_y,KO SMA_x.1,KO SMA_y.1,KO SMA_x.1.1,KO SMA_y.1.1,KO SMA_x.1.1.1,KO SMA_y.1.1.1,KO SMA_x.1.1.1.1,KO SMA_y.1.1.1.1,KO SMA_x.1.1.1.1.1,KO SMA_y.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_y.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,KO SMA_x,KO SMA_y
KO,2020-05-18,44.82,44.92,44.13,44.545,2827928,,,,,,,,,,,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725,44.544999999999725
KO,2020-05-15,43.96,44.69,43.72,44.555,2103845,,,,,,,,,,,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972,44.55499999999972
KO,2020-05-14,43.38,43.74,43.36,43.445,1844113,,,,,,,,,,,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.44499999999972,43.444999999999716
KO,2020-05-13,44.71,44.78,44.22,44.34,1628782,,,,,,,,,,,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971,44.33999999999971
KO,2020-05-12,45.6,45.85,45.56,45.775,1380578,,,,,,,,,,,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.774999999999714,45.77499999999971
KO,2020-05-11,45.69,45.88,45.53,45.61,1279573,,,,,,,,,,,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.60999999999972,45.609999999999715,45.60999999999971
KO,2020-05-08,45.08,45.47,44.88,45.42,1462380,,,,,,,,,,,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.419999999999725,45.41999999999972
KO,2020-05-07,45.15,45.24,44.8,44.94,1638355,,,,,,,,,,,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971,44.93999999999971
KO,2020-05-06,45.4,45.63,45.1,45.2701,1312239,,,,,,,,,,,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.27009999999972,45.270099999999715
KO,2020-05-05,45.36,45.6363,45.16,45.455,1236811,,,,,,,,,,,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714,45.454999999999714
KO,2020-05-04,45.32,45.48,44.6,44.87,1933858,,,,,,,,,,,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706,44.869999999999706
KO,2020-05-01,45.62,45.98,45.21,45.9779,1533729,,,,,,,,,,,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.977899999999714,45.97789999999971,45.9778999999997
